date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2009-03-31,320000.0,345000.0000000001,3,Autumn,False,False,False,True,2009,206,1,340000.0,331142.8571428572,338936.3333333334
2009-04-30,350000.0,320000.0,4,Autumn,False,False,False,True,2009,207,3,342000.0000000001,328285.7142857144,339103.00000000006
2009-05-31,365000.0,350000.0,5,Autumn,False,False,False,True,2009,208,6,340000.0,329428.5714285714,340203.00000000006
2009-06-30,381000.0,365000.0,6,Winter,False,True,False,False,2009,209,1,321000.0,333000.0,341203.00000000006
2009-07-31,360000.0,381000.0,7,Winter,False,True,False,False,2009,210,4,320000.0,341571.4285714286,342403.00000000006
2009-08-31,371000.0,360000.0,8,Winter,False,True,False,False,2009,211,0,310000.0,347285.71428571426,344236.3333333334
2009-09-30,345000.0000000001,371000.0,9,Spring,False,False,True,False,2009,212,2,345000.0000000001,356000.0,345603.00000000006
2009-10-31,355000.0,345000.0000000001,10,Spring,False,False,True,False,2009,213,5,320000.0,356000.0,345936.3333333334
2009-11-30,342000.0000000001,355000.0,11,Spring,False,False,True,False,2009,214,0,350000.0,361000.0,345436.3333333334
2009-12-31,372000.0,342000.0000000001,12,Summer,True,False,False,False,2009,215,3,365000.0,359857.1428571429,345336.3333333334
2010-01-31,350000.0,372000.0,1,Summer,True,False,False,False,2010,216,6,381000.0,360857.1428571429,346403.00000000006
2010-02-28,362500.0,350000.0,2,Summer,True,False,False,False,2010,217,6,360000.0,356428.5714285715,346569.66666666674
2010-03-31,368000.0,362500.0,3,Autumn,False,False,False,True,2010,218,2,371000.0,356785.7142857144,347819.66666666674
2010-04-30,380000.0,368000.0,4,Autumn,False,False,False,True,2010,219,4,345000.0000000001,356357.1428571429,348919.6666666667
2010-05-31,374000.0,380000.0,5,Autumn,False,False,False,True,2010,220,0,355000.0,361357.14285714284,350519.6666666667
2010-06-30,375000.0,374000.0,6,Winter,False,True,False,False,2010,221,2,342000.0000000001,364071.4285714286,350486.3333333333
2010-07-31,343000.0,375000.0,7,Winter,False,True,False,False,2010,222,5,372000.0,368785.71428571426,351719.6666666667
2010-08-31,342000.0000000001,343000.0,8,Winter,False,True,False,False,2010,223,1,350000.0,364642.85714285716,351819.6666666667
2010-09-30,340000.0,342000.0000000001,9,Spring,False,False,True,False,2010,224,3,362500.0,363500.0,351386.3333333333
2010-10-31,335000.0000000001,340000.0,10,Spring,False,False,True,False,2010,225,6,368000.0,360285.71428571426,350536.3333333333
2010-11-30,365000.0,335000.0000000001,11,Spring,False,False,True,False,2010,226,1,380000.0,355571.4285714286,349436.3333333333
2010-12-31,350000.0,365000.0,12,Summer,True,False,False,False,2010,227,4,374000.0,353428.5714285714,350403.0
