date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2014-03-31,260000.0,205000.0,3,Autumn,False,False,False,True,2014,266,0,195000.0,203785.7142857143,208116.66666666666
2014-04-30,180000.00000000003,260000.0,4,Autumn,False,False,False,True,2014,267,2,235000.00000000003,213071.42857142858,210116.66666666666
2014-05-31,215000.0,180000.00000000003,5,Autumn,False,False,False,True,2014,268,5,181500.0,205214.2857142857,208783.33333333334
2014-06-30,180000.00000000003,215000.0,6,Winter,False,True,False,False,2014,269,0,225000.00000000003,210000.0,209116.66666666666
2014-07-31,190100.0,180000.00000000003,7,Winter,False,True,False,False,2014,270,3,215000.0,203571.42857142858,208983.33333333334
2014-08-31,200000.0,190100.0,8,Winter,False,True,False,False,2014,271,6,169999.99999999994,200014.2857142857,209053.33333333334
2014-09-30,195000.0,200000.0,9,Spring,False,False,True,False,2014,272,1,205000.0,204300.00000000003,208553.33333333334
2014-10-31,199000.0,195000.0,10,Spring,False,False,True,False,2014,273,4,260000.0,202871.4285714286,208320.0
2014-11-30,178000.00000000003,199000.0,11,Spring,False,False,True,False,2014,274,6,180000.00000000003,194157.1428571429,207120.0
2014-12-31,210000.0,178000.00000000003,12,Summer,True,False,False,False,2014,275,2,215000.0,193871.42857142858,205820.0
2015-01-31,225000.00000000003,210000.0,1,Summer,True,False,False,False,2015,276,5,180000.00000000003,193157.14285714287,206053.33333333334
2015-02-28,180000.00000000003,225000.00000000003,2,Summer,True,False,False,False,2015,277,5,190100.0,199585.7142857143,206053.33333333334
2015-03-31,195000.0,180000.00000000003,3,Autumn,False,False,False,True,2015,278,1,200000.0,198142.85714285713,204386.66666666666
2015-04-30,177000.0,195000.0,4,Autumn,False,False,False,True,2015,279,3,195000.0,197428.57142857142,204220.0
2015-05-31,215000.0,177000.0,5,Autumn,False,False,False,True,2015,280,6,199000.0,194857.14285714287,203853.33333333334
2015-06-30,200000.0,215000.0,6,Winter,False,True,False,False,2015,281,1,178000.00000000003,197142.85714285713,203853.33333333334
2015-07-31,149999.99999999994,200000.0,7,Winter,False,True,False,False,2015,282,4,210000.0,200285.7142857143,203520.0
2015-08-31,205000.0,149999.99999999994,8,Winter,False,True,False,False,2015,283,0,225000.00000000003,191714.2857142857,200853.33333333334
