Date,NZD/USD
"December 20, 2016",0.691683
"December 21, 2016",0.690322
"December 22, 2016",0.690655
"December 23, 2016",0.687191
"December 24, 2016",0.687687
"December 25, 2016",0.687687
"December 26, 2016",0.690846
"December 27, 2016",0.688753
"December 28, 2016",0.690846
"December 29, 2016",0.695701
"December 30, 2016",0.695943
"December 31, 2016",0.692689
"January 1, 2017",0.692689
"January 2, 2017",0.692665
"January 3, 2017",0.692689
"January 4, 2017",0.694686
"January 5, 2017",0.701902
"January 6, 2017",0.696913
"January 7, 2017",0.695725
"January 8, 2017",0.695701
"January 9, 2017",0.70279
"January 10, 2017",0.699496
"January 11, 2017",0.701705
"January 12, 2017",0.713699
"January 13, 2017",0.710581
"January 14, 2017",0.712835
"January 15, 2017",0.712809
"January 16, 2017",0.709738
"January 17, 2017",0.718259
"January 18, 2017",0.71794
"January 19, 2017",0.717409
"January 20, 2017",0.715279
"January 21, 2017",0.716384
"January 22, 2017",0.716384
"January 23, 2017",0.721709
"January 24, 2017",0.726111
"January 25, 2017",0.72713
"January 26, 2017",0.722831
"January 27, 2017",0.725779
"January 28, 2017",0.726454
"January 29, 2017",0.726454
"January 30, 2017",0.728311
"January 31, 2017",0.732609
"February 1, 2017",0.725132
"February 2, 2017",0.730361
"February 3, 2017",0.732722
"February 4, 2017",0.731556
"February 5, 2017",0.731395
"February 6, 2017",0.730487
"February 7, 2017",0.731419
"February 8, 2017",0.731949
"February 9, 2017",0.718027
"February 10, 2017",0.720568
"February 11, 2017",0.720254
"February 12, 2017",0.720305
"February 13, 2017",0.716859
"February 14, 2017",0.715205
"February 15, 2017",0.720329
"February 16, 2017",0.722622
"February 17, 2017",0.718249
"February 18, 2017",0.719554
"February 19, 2017",0.718288
"February 20, 2017",0.718701
"February 21, 2017",0.716384
"February 22, 2017",0.715802
"February 23, 2017",0.723453
"February 24, 2017",0.720121
"February 25, 2017",0.720409
"February 26, 2017",0.720409
"February 27, 2017",0.722439
"February 28, 2017",0.723406
"March 1, 2017",0.713743
"March 2, 2017",0.706829
"March 3, 2017",0.701388
"March 4, 2017",0.704151
"March 5, 2017",0.704151
"March 6, 2017",0.699778
"March 7, 2017",0.698331
"March 8, 2017",0.692099
"March 9, 2017",0.69067
"March 10, 2017",0.692209
"March 11, 2017",0.692209
"March 12, 2017",0.692209
"March 13, 2017",0.692708
"March 14, 2017",0.693505
"March 15, 2017",0.695872
"March 16, 2017",0.698141
"March 17, 2017",0.701388
"March 18, 2017",0.701361
"March 19, 2017",0.701115
"March 20, 2017",0.70497
"March 21, 2017",0.705452
"March 22, 2017",0.705831
"March 23, 2017",0.703779
"March 24, 2017",0.703373
"March 25, 2017",0.702691
"March 26, 2017",0.702691
"March 27, 2017",0.704801
"March 28, 2017",0.70281
"March 29, 2017",0.7026
"March 30, 2017",0.701309
"March 31, 2017",0.701348
"April 2, 2017",0.700599
"April 3, 2017",0.69991
"April 4, 2017",0.69728
"April 5, 2017",0.694592
"April 6, 2017",0.697301
"April 7, 2017",0.695321
"April 8, 2017",0.693746
"April 9, 2017",0.693746
"April 10, 2017",0.69642
"April 11, 2017",0.6958
"April 12, 2017",0.69219
"April 13, 2017",0.701319
"April 14, 2017",0.700501
"April 15, 2017",0.70055
"April 16, 2017",0.699692
"April 17, 2017",0.702001
"April 18, 2017",0.702669
"April 19, 2017",0.700238
"April 20, 2017",0.701791
"April 21, 2017",0.702297
"April 22, 2017",0.703087
"April 23, 2017",0.703185
"April 24, 2017",0.701152
"April 25, 2017",0.694582
"April 26, 2017",0.687498
"April 27, 2017",0.686592
"April 28, 2017",0.686521
"April 29, 2017",0.686955
"April 30, 2017",0.68679
"May 1, 2017",0.690717
"May 2, 2017",0.69253
"May 4, 2017",0.685808
"May 5, 2017",0.691467
"May 6, 2017",0.692449
"May 7, 2017",0.692449
"May 8, 2017",0.690312
"May 9, 2017",0.689099
"May 10, 2017",0.694693
"May 11, 2017",0.684498
"May 12, 2017",0.685549
"May 13, 2017",0.685895
"May 14, 2017",0.686201
"May 15, 2017",0.688051
"May 16, 2017",0.688179
"May 17, 2017",0.693087
"May 18, 2017",0.691759
"May 20, 2017",0.692449
"May 21, 2017",0.692905
"May 22, 2017",0.699739
"May 23, 2017",0.701058
"May 24, 2017",0.70191
"May 25, 2017",0.704359
"May 26, 2017",0.705831
"May 27, 2017",0.706414
"May 28, 2017",0.706414
"May 29, 2017",0.705572
"May 30, 2017",0.709461
"May 31, 2017",0.70991
"June 1, 2017",0.70626
"June 2, 2017",0.713921
"June 3, 2017",0.714388
"June 4, 2017",0.714388
"June 5, 2017",0.714482
"June 6, 2017",0.718801
"June 7, 2017",0.719878
"June 8, 2017",0.721371
"June 9, 2017",0.720923
"June 10, 2017",0.721137
"June 11, 2017",0.721397
"June 12, 2017",0.720049
"June 13, 2017",0.722491
"June 14, 2017",0.730098
"June 15, 2017",0.720101
"June 16, 2017",0.725253
"June 17, 2017",0.725005
"June 18, 2017",0.725005
"June 19, 2017",0.723762
"June 20, 2017",0.723851
"June 21, 2017",0.721183
"June 22, 2017",0.727088
"June 23, 2017",0.72915
"June 24, 2017",0.728651
"June 25, 2017",0.728651
"June 26, 2017",0.729868
"June 27, 2017",0.72732
"June 28, 2017",0.7303
"June 29, 2017",0.728497
"June 30, 2017",0.73211
"July 1, 2017",0.732789
"July 2, 2017",0.732789
"July 3, 2017",0.729677
"July 4, 2017",0.729448
"July 5, 2017",0.727548
"July 6, 2017",0.727178
"July 7, 2017",0.727977
"July 8, 2017",0.728253
"July 9, 2017",0.7282
"July 10, 2017",0.726691
"July 11, 2017",0.722262
"July 12, 2017",0.72609
"July 13, 2017",0.731061
"July 14, 2017",0.732306
"July 15, 2017",0.734754
"July 16, 2017",0.734754
"July 17, 2017",0.732582
"July 18, 2017",0.735091
"July 19, 2017",0.735302
"July 20, 2017",0.741262
"July 21, 2017",0.743893
"July 22, 2017",0.745601
"July 23, 2017",0.745601
"July 24, 2017",0.74308
"July 25, 2017",0.742583
"July 26, 2017",0.74423
"July 27, 2017",0.749367
"July 28, 2017",0.750418
"July 29, 2017",0.751287
"July 30, 2017",0.751287
"July 31, 2017",0.749457
"August 1, 2017",0.747602
"August 2, 2017",0.744402
"August 3, 2017",0.743191
"August 4, 2017",0.741207
"August 5, 2017",0.741482
"August 6, 2017",0.740988
"August 7, 2017",0.735213
"August 8, 2017",0.73275
"August 9, 2017",0.73165
"August 10, 2017",0.7275
"August 11, 2017",0.731288
"August 12, 2017",0.731984
"August 13, 2017",0.731984
"August 14, 2017",0.729469
"August 15, 2017",0.723458
"August 16, 2017",0.726781
"August 17, 2017",0.730463
"August 18, 2017",0.732888
"August 19, 2017",0.731208
"August 20, 2017",0.731395
"August 21, 2017",0.732282
"August 23, 2017",0.720469
"August 24, 2017",0.721012
"August 25, 2017",0.724061
"August 26, 2017",0.724061
"August 27, 2017",0.724087
"August 28, 2017",0.725032
"August 29, 2017",0.725847
"August 30, 2017",0.720018
"August 31, 2017",0.71671
"September 1, 2017",0.716299
"September 2, 2017",0.71582
"September 3, 2017",0.715512
"September 4, 2017",0.717131
"September 5, 2017",0.724328
"September 6, 2017",0.721313
"September 7, 2017",0.722089
"September 8, 2017",0.727352
"September 9, 2017",0.726322
"September 10, 2017",0.726507
"September 11, 2017",0.7254
"September 12, 2017",0.728778
"September 13, 2017",0.723029
"September 14, 2017",0.719888
"September 15, 2017",0.73041
"September 16, 2017",0.729049
"September 17, 2017",0.729102
"September 18, 2017",0.725589
"September 19, 2017",0.731101
"September 20, 2017",0.739057
"September 21, 2017",0.731181
"September 22, 2017",0.732748
"September 23, 2017",0.733918
"September 23, 2017",0.73408
"September 25, 2017",0.727341
"September 26, 2017",0.71921
"September 27, 2017",0.723406
"September 28, 2017",0.722883
"September 29, 2017",0.722439
"September 30, 2017",0.71914
"October 1, 2017",0.722804
"October 2, 2017",0.71994
"October 3, 2017",0.71532
"October 4, 2017",0.716089
"October 5, 2017",0.712091
"October 6, 2017",0.708757
"October 7, 2017",0.709019
"October 8, 2017",0.709019
"October 9, 2017",0.707214
"October 10, 2017",0.707499
"October 11, 2017",0.707514
"October 12, 2017",0.712669
"October 14, 2017",0.716743
"October 15, 2017",0.718288
"October 16, 2017",0.718368
"October 17, 2017",0.716617
"October 18, 2017",0.714722
"October 19, 2017",0.702299
"October 20, 2017",0.696561
"October 21, 2017",0.696549
"October 22, 2017",0.696403
"October 23, 2017",0.696833
"October 24, 2017",0.689641
"October 25, 2017",0.68746
"October 26, 2017",0.684878
"October 27, 2017",0.686582
"October 28, 2017",0.68816
"October 29, 2017",0.687687
"October 30, 2017",0.687361
"October 31, 2017",0.683571
"November 1, 2017",0.689522
"November 2, 2017",0.691706
"November 3, 2017",0.690369
"November 4, 2017",0.690751
"November 5, 2017",0.690799
"November 6, 2017",0.691099
"November 7, 2017",0.689731
"November 8, 2017",0.691994
"November 9, 2017",0.694929
"November 10, 2017",0.692967
"November 11, 2017",0.692953
"November 12, 2017",0.692953
"November 13, 2017",0.689769
"November 14, 2017",0.688411
"November 15, 2017",0.687342
"November 16, 2017",0.68612
"November 17, 2017",0.680682
"November 18, 2017",0.681733
"November 19, 2017",0.681779
"November 20, 2017",0.681169
"November 21, 2017",0.68374
"November 22, 2017",0.685751
"November 23, 2017",0.688682
"November 24, 2017",0.688279
"November 25, 2017",0.687994
"November 26, 2017",0.687994
"November 27, 2017",0.691204
"November 28, 2017",0.693409
"November 29, 2017",0.689779
"November 30, 2017",0.684807
"December 1, 2017",0.689398
"December 2, 2017",0.688658
"December 3, 2017",0.688705
"December 4, 2017",0.68454
"December 5, 2017",0.687479
"December 6, 2017",0.687994
"December 7, 2017",0.684709
"December 8, 2017",0.684648
"December 9, 2017",0.684112
"December 11, 2017",0.691869
"December 12, 2017",0.692569
"December 13, 2017",0.698429
"December 14, 2017",0.69891
"December 15, 2017",0.700047
"December 16, 2017",0.699056
"December 17, 2017",0.699105
"December 18, 2017",0.700872
"December 19, 2017",0.6982
"December 20, 2017",0.698105
"December 21, 2017",0.70158
"December 22, 2017",0.701358
"December 23, 2017",0.702395
"December 24, 2017",0.702395
"December 25, 2017",0.703087
"December 26, 2017",0.702551
"December 27, 2017",0.706679
"December 28, 2017",0.708778
"December 29, 2017",0.7099
"December 30, 2017",0.708767
"December 31, 2017",0.710202
"January 1, 2018",0.705816
"January 2, 2018",0.710641
"January 3, 2018",0.710081
"January 4, 2018",0.714329
"January 5, 2018",0.71691
"January 6, 2018",0.716846
"January 7, 2018",0.716897
"January 8, 2018",0.71795
"January 9, 2018",0.718089
"January 10, 2018",0.71876
"January 11, 2018",0.724249
"January 12, 2018",0.724008
"January 13, 2018",0.725716
"January 14, 2018",0.725716
"January 15, 2018",0.731502
"January 16, 2018",0.727008
"January 17, 2018",0.729341
"January 18, 2018",0.731002
"January 19, 2018",0.7283
"January 20, 2018",0.727749
"January 21, 2018",0.727749
"January 22, 2018",0.730879
"January 23, 2018",0.734778
"January 24, 2018",0.7409
"January 25, 2018",0.737069
"January 26, 2018",0.734762
"January 27, 2018",0.734053
"January 28, 2018",0.734053
"January 29, 2018",0.730682
"January 30, 2018",0.733302
"January 31, 2018",0.737471
"February 1, 2018",0.739681
"February 2, 2018",0.731243
"February 3, 2018",0.7303
"February 4, 2018",0.7303
"February 5, 2018",0.728528
"February 6, 2018",0.730591
"February 7, 2018",0.728141
"February 8, 2018",0.720458
"February 9, 2018",0.725121
"February 10, 2018",0.7254
"February 11, 2018",0.7254
"February 12, 2018",0.72372
"February 13, 2018",0.728322
"February 14, 2018",0.732952
"February 15, 2018",0.738577
"February 16, 2018",0.739891
"February 17, 2018",0.738907
"February 18, 2018",0.738907
"February 19, 2018",0.73746
"February 20, 2018",0.735291
"February 21, 2018",0.733592
"February 22, 2018",0.735021
"February 23, 2018",0.729395
"February 24, 2018",0.729049
"February 25, 2018",0.729049
"February 26, 2018",0.731024
"February 27, 2018",0.724218
"February 28, 2018",0.722559
"March 1, 2018",0.725153
"March 2, 2018",0.723343
"March 3, 2018",0.723589
"March 4, 2018",0.723589
"March 5, 2018",0.723631
"March 6, 2018",0.729991
"March 7, 2018",0.726639
"March 8, 2018",0.725832
"March 9, 2018",0.72915
"March 10, 2018",0.728306
"March 11, 2018",0.728306
"March 12, 2018",0.728996
"March 13, 2018",0.734908
"March 14, 2018",0.732896
"March 15, 2018",0.727728
"March 16, 2018",0.721339
"March 17, 2018",0.721709
"March 18, 2018",0.721709
"March 19, 2018",0.723092
"March 20, 2018",0.718907
"March 21, 2018",0.71796
"March 22, 2018",0.722491
"March 23, 2018",0.726179
"March 24, 2018",0.723537
"March 25, 2018",0.723092
"March 26, 2018",0.729794
"March 27, 2018",0.728704
"March 28, 2018",0.722799
"March 29, 2018",0.722413
"March 30, 2018",0.723589
"April 1, 2018",0.724008
"April 2, 2018",0.721397
"April 3, 2018",0.726327
"April 4, 2018",0.73038
"April 5, 2018",0.72685
"April 6, 2018",0.727691
"April 7, 2018",0.726507
"April 8, 2018",0.726507
"April 9, 2018",0.732306
"April 10, 2018",0.736521
"April 11, 2018",0.736485
"April 12, 2018",0.737651
"April 13, 2018",0.73507
"April 14, 2018",0.736079
"April 15, 2018",0.736079
"April 16, 2018",0.736629
"April 17, 2018",0.733899
"April 18, 2018",0.732386
"April 19, 2018",0.72722
"April 20, 2018",0.72083
"April 21, 2018",0.721137
"April 22, 2018",0.720591
"April 23, 2018",0.715331
"April 24, 2018",0.712099
"April 25, 2018",0.706414
"April 26, 2018",0.707309
"April 27, 2018",0.707329
"April 28, 2018",0.707914
"April 29, 2018",0.707914
"April 30, 2018",0.705189
"May 1, 2018",0.701171
"May 2, 2018",0.700248
"May 3, 2018",0.703641
"May 4, 2018",0.702511
"May 5, 2018",0.701754
"May 6, 2018",0.701754
"May 7, 2018",0.702659
"May 8, 2018",0.697489
"May 9, 2018",0.698495
"May 10, 2018",0.695369
"May 11, 2018",0.69676
"May 12, 2018",0.696791
"May 13, 2018",0.696864
"May 14, 2018",0.69327
"May 15, 2018",0.68728
"May 16, 2018",0.690469
"May 17, 2018",0.688501
"May 18, 2018",0.691639
"May 19, 2018",0.692042
"May 20, 2018",0.691491
"May 21, 2018",0.692809
"May 22, 2018",0.692909
"May 23, 2018",0.689893
"May 24, 2018",0.692391
"May 25, 2018",0.692478
"May 26, 2018",0.691587
"May 27, 2018",0.691802
"May 28, 2018",0.69389
"May 29, 2018",0.690298
"May 30, 2018",0.698771
"May 31, 2018",0.69992
"June 1, 2018",0.6983
"June 2, 2018",0.698348
"June 3, 2018",0.6983
"June 4, 2018",0.703012
"June 5, 2018",0.702709
"June 6, 2018",0.70369
"June 7, 2018",0.702501
"June 8, 2018",0.703542
"June 9, 2018",0.703334
"June 10, 2018",0.703383
"June 11, 2018",0.702889
"June 12, 2018",0.702398
"June 13, 2018",0.704722
"June 14, 2018",0.699279
"June 15, 2018",0.693751
"June 16, 2018",0.69471
"June 17, 2018",0.694999
"June 18, 2018",0.692401
"June 19, 2018",0.689869
"June 20, 2018",0.687389
"June 21, 2018",0.687309
"June 22, 2018",0.691109
"June 23, 2018",0.690703
"June 24, 2018",0.690703
"June 25, 2018",0.688862
"June 26, 2018",0.685619
"June 27, 2018",0.679602
"June 28, 2018",0.675941
"June 29, 2018",0.67714
"June 30, 2018",0.677209
"July 1, 2018",0.676613
"July 2, 2018",0.669299
"July 3, 2018",0.674195
"July 4, 2018",0.676476
"July 5, 2018",0.67929
"July 6, 2018",0.68374
"July 7, 2018",0.684158
"July 8, 2018",0.684112
"July 9, 2018",0.6838
"July 10, 2018",0.683387
"July 11, 2018",0.677599
"July 12, 2018",0.6783
"July 13, 2018",0.67589
"July 14, 2018",0.676293
"July 15, 2018",0.676293
"July 16, 2018",0.67703
"July 17, 2018",0.677805
"July 18, 2018",0.680018
"July 19, 2018",0.671529
"July 20, 2018",0.680203
"July 21, 2018",0.681037
"July 22, 2018",0.68048
"July 23, 2018",0.678682
"July 24, 2018",0.679417
"July 25, 2018",0.680805
"July 26, 2018",0.679489
"July 27, 2018",0.679659
"July 28, 2018",0.678403
"July 29, 2018",0.678403
"July 30, 2018",0.68299
"July 31, 2018",0.681501
"August 1, 2018",0.679009
"August 2, 2018",0.675197
"August 3, 2018",0.675288
"August 4, 2018",0.674286
"August 5, 2018",0.674286
"August 6, 2018",0.673287
"August 7, 2018",0.673609
"August 8, 2018",0.674104
"August 9, 2018",0.662269
"August 10, 2018",0.658913
"August 11, 2018",0.658111
"August 12, 2018",0.658111
"August 13, 2018",0.658081
"August 14, 2018",0.657709
"August 15, 2018",0.656297
"August 16, 2018",0.658371
"August 17, 2018",0.660808
"August 18, 2018",0.663592
"August 19, 2018",0.663592
"August 20, 2018",0.6628
"August 21, 2018",0.66817
"August 22, 2018",0.669481
"August 23, 2018",0.664511
"August 24, 2018",0.66923
"August 25, 2018",0.668204
"August 26, 2018",0.668204
"August 27, 2018",0.67001
"August 28, 2018",0.672233
"August 29, 2018",0.670592
"August 30, 2018",0.664408
"August 31, 2018",0.661371
"September 1, 2018",0.661704
"September 2, 2018",0.661704
"September 3, 2018",0.660589
"September 4, 2018",0.65546
"September 5, 2018",0.658792
"September 6, 2018",0.659461
"September 7, 2018",0.653781
"September 8, 2018",0.65368
"September 9, 2018",0.65368
"September 10, 2018",0.653147
"September 11, 2018",0.650942
"September 12, 2018",0.65548
"September 13, 2018",0.656819
"September 14, 2018",0.654988
"September 15, 2018",0.655008
"September 16, 2018",0.655008
"September 17, 2018",0.658649
"September 18, 2018",0.657895
"September 19, 2018",0.66187
"September 20, 2018",0.66788
"September 21, 2018",0.667601
"September 22, 2018",0.668494
"September 23, 2018",0.668494
"September 24, 2018",0.664695
"September 25, 2018",0.664759
"September 26, 2018",0.665568
"September 27, 2018",0.6628
"September 28, 2018",0.663423
"September 29, 2018",0.661901
"September 29, 2018",0.661901
"October 1, 2018",0.661638
"October 2, 2018",0.660197
"October 3, 2018",0.65368
"October 4, 2018",0.647761
"October 5, 2018",0.643521
"October 6, 2018",0.644351
"October 7, 2018",0.644351
"October 8, 2018",0.644612
"October 9, 2018",0.645728
"October 10, 2018",0.6474
"October 11, 2018",0.652301
"October 12, 2018",0.650491
"October 13, 2018",0.650597
"October 14, 2018",0.650597
"October 15, 2018",0.65495
"October 16, 2018",0.6595
"October 17, 2018",0.657203
"October 18, 2018",0.655177
"October 19, 2018",0.659109
"October 20, 2018",0.659413
"October 21, 2018",0.659413
"October 22, 2018",0.655093
"October 23, 2018",0.656082
"October 24, 2018",0.652812
"October 25, 2018",0.652058
"October 26, 2018",0.652071
"October 27, 2018",0.651211
"October 28, 2018",0.651211
"October 29, 2018",0.652429
"October 30, 2018",0.656211
"October 31, 2018",0.652331
"November 1, 2018",0.664872
"November 2, 2018",0.6643
"November 3, 2018",0.66569
"November 4, 2018",0.66569
"November 5, 2018",0.665981
"November 6, 2018",0.667
"November 7, 2018",0.679094
"November 8, 2018",0.678007
"November 9, 2018",0.674104
"November 10, 2018",0.674605
"November 11, 2018",0.674605
"November 12, 2018",0.673451
"November 13, 2018",0.676677
"November 14, 2018",0.679281
"November 15, 2018",0.682978
"November 16, 2018",0.686083
"November 17, 2018",0.6879
"November 18, 2018",0.6879
"November 19, 2018",0.68341
"November 20, 2018",0.681819
"November 21, 2018",0.684301
"November 22, 2018",0.681245
"November 23, 2018",0.677401
"November 24, 2018",0.678035
"November 25, 2018",0.678495
"November 26, 2018",0.678553
"November 27, 2018",0.677484
"November 28, 2018",0.679602
"November 29, 2018",0.685629
"November 30, 2018",0.687498
"December 1, 2018",0.687498
"December 2, 2018",0.687498
"December 3, 2018",0.693289
"December 4, 2018",0.69402
"December 5, 2018",0.690703
"December 6, 2018",0.687262
"December 7, 2018",0.68605
"December 8, 2018",0.687592
"December 9, 2018",0.687592
"December 10, 2018",0.687772
"December 11, 2018",0.687503
"December 12, 2018",0.685706
"December 13, 2018",0.685911
"December 14, 2018",0.680932
"December 15, 2018",0.679787
"December 16, 2018",0.679787
"December 17, 2018",0.68033
"December 18, 2018",0.685201
"December 19, 2018",0.685002
"December 20, 2018",0.676421
"December 21, 2018",0.672979
"December 22, 2018",0.671006
"December 23, 2018",0.671006
"December 24, 2018",0.673029
"December 25, 2018",0.673786
"December 26, 2018",0.674423
"December 27, 2018",0.66997
"December 28, 2018",0.670632
"December 29, 2018",0.670601
"December 30, 2018",0.670601
"December 31, 2018",0.671082
"January 1, 2019",0.671006
"January 2, 2019",0.66646
"January 3, 2019",0.668858
"January 4, 2019",0.674709
"January 5, 2019",0.673696
"January 6, 2019",0.673696
"January 7, 2019",0.676069
"January 8, 2019",0.672201
"January 9, 2019",0.679539
"January 10, 2019",0.678817
"January 11, 2019",0.682508
"January 12, 2019",0.682291
"January 13, 2019",0.682291
"January 14, 2019",0.682708
"January 15, 2019",0.68109
"January 16, 2019",0.678403
"January 17, 2019",0.674659
"January 18, 2019",0.67501
"January 19, 2019",0.674286
"January 20, 2019",0.674286
"January 21, 2019",0.673287
"January 22, 2019",0.67288
"January 23, 2019",0.678679
"January 24, 2019",0.676718
"January 25, 2019",0.683698
"January 26, 2019",0.684065
"January 27, 2019",0.684065
"January 28, 2019",0.683457
"January 29, 2019",0.682848
"January 30, 2019",0.683609
"January 31, 2019",0.692209
"February 1, 2019",0.690894
"February 2, 2019",0.689299
"February 3, 2019",0.689299
"February 4, 2019",0.687919
"February 5, 2019",0.689037
"February 6, 2019",0.684222
"February 7, 2019",0.676041
"February 8, 2019",0.675548
"February 9, 2019",0.674241
"February 10, 2019",0.674241
"February 11, 2019",0.673106
"February 12, 2019",0.673786
"February 13, 2019",0.681169
"February 14, 2019",0.682382
"February 15, 2019",0.685801
"February 16, 2019",0.686601
"February 17, 2019",0.686601
"February 18, 2019",0.684299
"February 19, 2019",0.685347
"February 20, 2019",0.68754
"February 21, 2019",0.68045
"February 22, 2019",0.68409
"February 23, 2019",0.684744
"February 25, 2019",0.688658
"February 26, 2019",0.6887
"February 27, 2019",0.683784
"February 28, 2019",0.680867
"March 1, 2019",0.680659
"March 2, 2019",0.679694
"March 3, 2019",0.679694
"March 4, 2019",0.680548
"March 5, 2019",0.678691
"March 6, 2019",0.677209
"March 7, 2019",0.677151
"March 8, 2019",0.680728
"March 9, 2019",0.680388
"March 10, 2019",0.680434
"March 11, 2019",0.682498
"March 12, 2019",0.686728
"March 13, 2019",0.684814
"March 14, 2019",0.681661
"March 15, 2019",0.684299
"March 16, 2019",0.68519
"March 17, 2019",0.68519
"March 18, 2019",0.684814
"March 19, 2019",0.685706
"March 20, 2019",0.68457
"March 21, 2019",0.686912
"March 22, 2019",0.687219
"March 23, 2019",0.687805
"March 24, 2019",0.687758
"March 25, 2019",0.691118
"March 26, 2019",0.691396
"March 27, 2019",0.680203
"March 28, 2019",0.678332
"March 29, 2019",0.681201
"March 30, 2019",0.680203
"March 31, 2019",0.680203
"April 1, 2019",0.680805
"April 2, 2019",0.674177
"April 3, 2019",0.679071
"April 4, 2019",0.67579
"April 5, 2019",0.672608
"April 7, 2019",0.673401
"April 8, 2019",0.6744
"April 9, 2019",0.674118
"April 10, 2019",0.676567
"April 11, 2019",0.67278
"April 12, 2019",0.676579
"April 13, 2019",0.675539
"April 14, 2019",0.676201
"April 15, 2019",0.676391
"April 16, 2019",0.67524
"April 17, 2019",0.671209
"April 18, 2019",0.667641
"April 19, 2019",0.668807
"April 20, 2019",0.668695
"April 21, 2019",0.668695
"April 22, 2019",0.667802
"April 23, 2019",0.664931
"April 24, 2019",0.65952
"April 25, 2019",0.661507
"April 26, 2019",0.666902
"April 27, 2019",0.666156
"April 28, 2019",0.666156
"April 29, 2019",0.6668
"April 30, 2019",0.66749
"May 1, 2019",0.664452
"May 2, 2019",0.662219
"May 3, 2019",0.664198
"May 4, 2019",0.664496
"May 5, 2019",0.664496
"May 6, 2019",0.660284
"May 7, 2019",0.6595
"May 8, 2019",0.657981
"May 9, 2019",0.659011
"May 10, 2019",0.659911
"May 11, 2019",0.659413
"May 12, 2019",0.659413
"May 13, 2019",0.656802
"May 14, 2019",0.657687
"May 15, 2019",0.656297
"May 16, 2019",0.65442
"May 17, 2019",0.652103
"May 18, 2019",0.652316
"May 19, 2019",0.652316
"May 20, 2019",0.653582
"May 21, 2019",0.650387
"May 22, 2019",0.649728
"May 23, 2019",0.65226
"May 24, 2019",0.6549
"May 25, 2019",0.655244
"May 26, 2019",0.655308
"May 27, 2019",0.654193
"May 28, 2019",0.654279
"May 29, 2019",0.651105
"May 30, 2019",0.651084
"May 31, 2019",0.653211
"June 1, 2019",0.653509
"June 2, 2019",0.653744
"June 3, 2019",0.657518
"June 4, 2019",0.660142
"June 5, 2019",0.66182
"June 6, 2019",0.663989
"June 7, 2019",0.66708
"June 8, 2019",0.666489
"June 9, 2019",0.666489
"June 10, 2019",0.661288
"June 11, 2019",0.658441
"June 12, 2019",0.657259
"June 13, 2019",0.656685
"June 14, 2019",0.649815
"June 15, 2019",0.649056
"June 16, 2019",0.649056
"June 17, 2019",0.649961
"June 18, 2019",0.652316
"June 19, 2019",0.652784
"June 20, 2019",0.658588
"June 21, 2019",0.657181
"June 22, 2019",0.659196
"June 23, 2019",0.659196
"June 24, 2019",0.662232
"June 25, 2019",0.664408
"June 26, 2019",0.669187
"June 27, 2019",0.670102
"June 28, 2019",0.671272
"June 29, 2019",0.672201
"June 30, 2019",0.672201
"July 1, 2019",0.66712
"July 2, 2019",0.667793
"July 3, 2019",0.670803
"July 4, 2019",0.668606
"July 5, 2019",0.661912
"July 6, 2019",0.66291
"July 7, 2019",0.66291
"July 8, 2019",0.66253
"July 9, 2019",0.66074
"July 10, 2019",0.665108
"July 11, 2019",0.6665
"July 12, 2019",0.669102
"July 13, 2019",0.669501
"July 14, 2019",0.669501
"July 15, 2019",0.671885
"July 16, 2019",0.670309
"July 17, 2019",0.674459
"July 18, 2019",0.675699
"July 19, 2019",0.677399
"July 20, 2019",0.676338
"July 21, 2019",0.676338
"July 22, 2019",0.677321
"July 23, 2019",0.670488
"July 24, 2019",0.671042
"July 25, 2019",0.665617
"July 26, 2019",0.663238
"July 27, 2019",0.663592
"July 28, 2019",0.663592
"July 29, 2019",0.66239
"July 30, 2019",0.661011
"July 31, 2019",0.659141
"August 1, 2019",0.657441
"August 2, 2019",0.654108
"August 3, 2019",0.653894
"August 4, 2019",0.653894
"August 5, 2019",0.653992
"August 6, 2019",0.65232
"August 7, 2019",0.645901
"August 8, 2019",0.64841
"August 9, 2019",0.64646
"August 10, 2019",0.646998
"August 11, 2019",0.646998
"August 12, 2019",0.644639
"August 13, 2019",0.645592
"August 14, 2019",0.642711
"August 15, 2019",0.644901
"August 16, 2019",0.643079
"August 18, 2019",0.642901
"August 19, 2019",0.64156
"August 20, 2019",0.641778
"August 21, 2019",0.641268
"August 22, 2019",0.63717
"August 23, 2019",0.639501
"August 24, 2019",0.640164
"August 25, 2019",0.640164
"August 26, 2019",0.639701
"August 27, 2019",0.63608
"August 28, 2019",0.633579
"August 29, 2019",0.63157
"August 30, 2019",0.629281
"August 31, 2019",0.631293
"September 1, 2019",0.631293
"September 2, 2019",0.63077
"September 3, 2019",0.631902
"September 4, 2019",0.63573
"September 5, 2019",0.637613
"September 6, 2019",0.643021
"September 7, 2019",0.642632
"September 8, 2019",0.642632
"September 9, 2019",0.642781
"September 10, 2019",0.642001
"September 11, 2019",0.64163
"September 12, 2019",0.64149
"September 13, 2019",0.637832
"September 14, 2019",0.637694
"September 15, 2019",0.637694
"September 16, 2019",0.634681
"September 17, 2019",0.634769
"September 18, 2019",0.633848
"September 19, 2019",0.630815
"September 20, 2019",0.625874
"September 21, 2019",0.625782
"September 22, 2019",0.625782
"September 23, 2019",0.628658
"September 24, 2019",0.632921
